fecha,temp_max,temp_min,temp_promedio,lluvia_mm,viento_kmh,ciudad,region,mes,mes_nombre,trimestre,categoria_lluvia,categoria_temp
2024-09-01,20.6,8.7,14.1,0.4,18.3,Bogotá,Andina,9,September,Q3,Lluvia leve,Fría
2024-09-02,21.1,7.3,13.6,0.0,21.2,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-03,22.0,7.1,14.0,0.0,20.7,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-04,21.6,8.8,14.9,0.0,21.9,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-05,19.7,9.8,14.5,1.3,24.5,Bogotá,Andina,9,September,Q3,Lluvia leve,Fría
2024-09-06,20.5,8.7,14.1,0.0,21.2,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-07,20.8,9.2,14.2,0.0,19.4,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-08,19.4,9.8,13.8,0.6,24.2,Bogotá,Andina,9,September,Q3,Lluvia leve,Fría
2024-09-09,19.6,9.4,13.3,0.0,24.1,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-10,19.9,7.7,13.7,0.0,22.7,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-11,21.3,7.1,14.2,0.0,21.9,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-12,20.7,11.0,15.3,0.8,23.2,Bogotá,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-13,20.9,9.5,14.5,0.2,22.2,Bogotá,Andina,9,September,Q3,Lluvia leve,Fría
2024-09-14,22.5,9.5,14.9,1.1,20.5,Bogotá,Andina,9,September,Q3,Lluvia leve,Fría
2024-09-15,21.5,8.7,14.4,0.0,23.4,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-16,20.8,9.4,14.4,0.1,27.2,Bogotá,Andina,9,September,Q3,Lluvia leve,Fría
2024-09-17,19.8,10.4,14.5,0.4,24.7,Bogotá,Andina,9,September,Q3,Lluvia leve,Fría
2024-09-18,22.5,7.9,14.4,0.0,21.9,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-19,21.4,9.1,14.4,0.0,23.9,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-20,20.9,7.9,14.4,0.0,22.4,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-21,20.5,10.3,15.0,0.2,20.1,Bogotá,Andina,9,September,Q3,Lluvia leve,Templada
2024-09-22,21.6,9.4,14.8,0.0,20.2,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-23,20.9,8.8,14.4,0.0,20.7,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-24,21.2,8.4,14.2,0.0,23.2,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-25,21.4,7.6,14.5,0.0,20.2,Bogotá,Andina,9,September,Q3,Sin lluvia,Fría
2024-09-26,21.8,9.8,14.7,0.6,11.2,Bogotá,Andina,9,September,Q3,Lluvia leve,Fría
2024-09-27,21.0,8.7,14.6,0.5,12.3,Bogotá,Andina,9,September,Q3,Lluvia leve,Fría
2024-09-28,20.4,10.3,14.4,11.4,12.3,Bogotá,Andina,9,September,Q3,Lluvia moderada,Fría
2024-09-29,16.2,10.2,13.1,7.7,4.7,Bogotá,Andina,9,September,Q3,Lluvia leve,Fría
2024-09-30,18.9,9.8,13.7,0.3,10.2,Bogotá,Andina,9,September,Q3,Lluvia leve,Fría
2024-10-01,20.7,7.4,13.7,0.2,7.7,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-02,21.5,7.3,13.3,8.0,7.8,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-03,20.6,8.5,14.1,0.1,9.6,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-04,19.7,7.8,13.5,1.7,14.6,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-05,20.7,8.2,13.4,2.3,7.8,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-06,19.6,9.9,13.5,11.3,12.1,Bogotá,Andina,10,October,Q4,Lluvia moderada,Fría
2024-10-07,19.6,9.3,13.7,5.3,13.6,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-08,20.1,8.7,13.4,5.1,8.5,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-09,19.8,10.6,14.4,1.5,8.5,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-10,18.5,8.9,13.5,1.4,13.6,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-11,20.0,7.6,13.5,0.0,18.3,Bogotá,Andina,10,October,Q4,Sin lluvia,Fría
2024-10-12,20.6,7.1,13.6,0.8,16.2,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-13,18.1,8.8,13.1,0.4,25.0,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-14,18.9,8.0,12.9,0.0,25.2,Bogotá,Andina,10,October,Q4,Sin lluvia,Fría
2024-10-15,19.6,9.6,13.7,0.0,19.0,Bogotá,Andina,10,October,Q4,Sin lluvia,Fría
2024-10-16,21.2,7.5,13.9,0.0,16.6,Bogotá,Andina,10,October,Q4,Sin lluvia,Fría
2024-10-17,21.3,8.5,14.0,0.0,19.8,Bogotá,Andina,10,October,Q4,Sin lluvia,Fría
2024-10-18,21.6,7.7,14.4,0.3,14.1,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-19,20.3,10.4,14.8,1.9,10.7,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-20,20.1,9.2,13.6,14.7,12.9,Bogotá,Andina,10,October,Q4,Lluvia moderada,Fría
2024-10-21,20.1,8.6,13.7,12.4,14.1,Bogotá,Andina,10,October,Q4,Lluvia moderada,Fría
2024-10-22,20.2,10.4,13.9,5.0,9.2,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-23,20.0,10.0,14.0,0.9,11.4,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-24,20.4,9.4,14.1,1.2,13.9,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-25,21.4,7.8,14.3,0.5,14.8,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-26,20.5,9.1,14.4,0.6,15.5,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-27,19.2,10.1,14.0,1.2,17.2,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-28,18.9,9.6,13.7,0.1,18.3,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-29,19.9,9.0,14.3,0.0,20.1,Bogotá,Andina,10,October,Q4,Sin lluvia,Fría
2024-10-30,20.4,8.7,14.2,3.0,17.1,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-10-31,20.6,10.7,14.4,2.4,9.0,Bogotá,Andina,10,October,Q4,Lluvia leve,Fría
2024-11-01,18.5,9.4,13.7,4.2,9.2,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-02,20.5,9.1,13.5,15.4,11.6,Bogotá,Andina,11,November,Q4,Lluvia moderada,Fría
2024-11-03,20.5,7.8,13.2,10.2,11.1,Bogotá,Andina,11,November,Q4,Lluvia moderada,Fría
2024-11-04,17.9,9.2,12.8,3.9,7.7,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-05,19.7,9.5,13.5,8.1,8.1,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-06,20.8,8.3,12.8,10.9,9.5,Bogotá,Andina,11,November,Q4,Lluvia moderada,Fría
2024-11-07,21.0,8.1,13.1,8.2,15.1,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-08,18.0,8.5,12.7,6.3,9.6,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-09,19.2,10.4,13.8,3.0,6.4,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-10,18.4,9.2,13.2,15.1,9.6,Bogotá,Andina,11,November,Q4,Lluvia moderada,Fría
2024-11-11,19.0,8.7,12.5,0.7,6.8,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-12,18.7,9.5,13.0,13.1,8.6,Bogotá,Andina,11,November,Q4,Lluvia moderada,Fría
2024-11-13,18.6,10.9,13.5,7.9,13.7,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-14,18.5,10.6,13.3,15.9,11.0,Bogotá,Andina,11,November,Q4,Lluvia moderada,Fría
2024-11-15,18.2,9.1,13.2,15.5,9.3,Bogotá,Andina,11,November,Q4,Lluvia moderada,Fría
2024-11-16,18.7,10.3,13.6,18.9,10.1,Bogotá,Andina,11,November,Q4,Lluvia moderada,Fría
2024-11-17,18.5,9.6,13.7,8.3,6.9,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-18,19.0,10.5,13.9,2.7,7.1,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-19,19.3,10.3,14.0,5.1,10.0,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-20,18.4,9.0,13.3,18.9,9.4,Bogotá,Andina,11,November,Q4,Lluvia moderada,Fría
2024-11-21,18.0,10.6,13.7,14.9,9.3,Bogotá,Andina,11,November,Q4,Lluvia moderada,Fría
2024-11-22,18.5,10.0,13.8,14.5,8.6,Bogotá,Andina,11,November,Q4,Lluvia moderada,Fría
2024-11-23,17.1,10.7,13.8,2.3,11.6,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-24,18.8,10.4,13.8,3.8,13.7,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-25,19.6,7.5,13.5,0.2,13.0,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-26,19.9,7.7,13.6,3.3,7.7,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-27,19.9,7.6,13.6,0.0,7.9,Bogotá,Andina,11,November,Q4,Sin lluvia,Fría
2024-11-28,19.4,8.9,13.9,0.6,12.2,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-29,18.4,8.6,13.5,0.4,17.3,Bogotá,Andina,11,November,Q4,Lluvia leve,Fría
2024-11-30,18.4,7.8,13.1,0.0,16.0,Bogotá,Andina,11,November,Q4,Sin lluvia,Fría
2024-12-01,20.4,7.6,13.7,0.8,13.0,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-02,20.5,8.5,14.5,0.8,6.4,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-03,21.4,10.1,15.0,0.3,8.3,Bogotá,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-04,21.2,10.7,15.4,1.0,8.3,Bogotá,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-05,22.2,9.7,15.1,0.8,10.6,Bogotá,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-06,20.8,11.8,14.9,4.0,12.8,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-07,20.3,11.4,14.9,2.7,9.4,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-08,20.1,11.4,14.9,0.0,12.2,Bogotá,Andina,12,December,Q4,Sin lluvia,Fría
2024-12-09,19.5,9.5,14.1,0.0,14.9,Bogotá,Andina,12,December,Q4,Sin lluvia,Fría
2024-12-10,19.3,7.8,13.6,0.0,12.6,Bogotá,Andina,12,December,Q4,Sin lluvia,Fría
2024-12-11,22.6,7.4,14.4,0.2,10.2,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-12,21.5,10.9,15.1,2.2,10.7,Bogotá,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-13,21.6,11.9,15.3,2.5,13.7,Bogotá,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-14,21.0,11.2,14.7,2.4,10.6,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-15,20.1,10.8,14.5,4.5,8.3,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-16,19.7,11.1,14.7,0.0,12.6,Bogotá,Andina,12,December,Q4,Sin lluvia,Fría
2024-12-17,19.9,8.5,14.2,0.4,14.2,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-18,21.1,8.6,14.4,1.6,10.8,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-19,21.3,8.8,15.0,1.4,10.9,Bogotá,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-20,23.4,9.8,15.6,0.4,8.1,Bogotá,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-21,20.2,10.9,15.1,1.1,7.3,Bogotá,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-22,21.0,9.9,15.2,0.3,11.6,Bogotá,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-23,20.5,9.7,14.9,0.7,11.5,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-24,21.2,10.6,15.1,0.7,7.5,Bogotá,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-25,22.1,8.8,14.9,0.8,10.1,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-26,21.7,9.9,15.0,5.4,8.2,Bogotá,Andina,12,December,Q4,Lluvia leve,Templada
2024-12-27,19.8,11.1,14.7,2.0,8.5,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-28,18.6,10.7,14.4,5.4,6.7,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-29,18.9,10.2,14.1,2.5,7.5,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-12-30,18.6,11.5,14.0,10.4,6.7,Bogotá,Andina,12,December,Q4,Lluvia moderada,Fría
2024-12-31,20.7,9.9,14.5,0.4,8.2,Bogotá,Andina,12,December,Q4,Lluvia leve,Fría
2024-01-01,26.3,15.9,20.0,1.5,7.5,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-02,27.3,17.5,21.0,0.5,5.4,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-03,26.7,16.9,20.7,0.0,9.9,Medellín,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-04,27.0,14.7,20.3,0.3,8.0,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-05,26.8,16.3,20.0,0.4,11.6,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-06,28.4,14.7,20.2,0.0,9.0,Medellín,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-07,27.2,16.5,20.7,0.0,12.6,Medellín,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-08,28.4,14.8,20.5,0.0,11.0,Medellín,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-09,27.0,15.6,20.5,2.0,7.9,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-10,26.9,16.5,20.8,2.2,9.0,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-11,25.9,16.9,20.3,1.9,6.7,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-12,26.7,16.3,20.6,1.9,5.1,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-13,26.1,16.4,20.2,1.8,6.8,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-14,27.2,16.4,20.6,0.3,11.0,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-15,28.6,16.4,21.0,0.1,13.0,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-16,28.8,15.7,21.1,0.0,15.1,Medellín,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-17,28.8,15.2,21.0,0.0,11.8,Medellín,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-18,29.1,16.6,21.6,0.0,12.2,Medellín,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-19,29.2,16.5,21.6,0.0,12.7,Medellín,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-20,28.5,16.9,21.7,0.0,12.9,Medellín,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-21,28.3,17.2,21.6,0.8,13.3,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-22,29.6,16.9,21.8,0.3,13.7,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-23,30.7,16.3,21.8,0.0,15.1,Medellín,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-24,30.7,15.0,21.8,0.0,13.2,Medellín,Andina,1,January,Q1,Sin lluvia,Templada
2024-01-25,31.1,14.5,21.8,0.1,12.5,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-26,28.8,17.8,22.3,2.1,8.4,Medellín,Andina,1,January,Q1,Lluvia leve,Cálida
2024-01-27,29.5,17.4,21.3,12.9,6.0,Medellín,Andina,1,January,Q1,Lluvia moderada,Templada
2024-01-28,29.4,17.9,22.0,0.3,10.8,Medellín,Andina,1,January,Q1,Lluvia leve,Cálida
2024-01-29,30.2,17.0,22.7,0.9,8.7,Medellín,Andina,1,January,Q1,Lluvia leve,Cálida
2024-01-30,26.5,19.2,21.9,3.8,8.1,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-01-31,27.1,17.5,21.5,2.4,8.8,Medellín,Andina,1,January,Q1,Lluvia leve,Templada
2024-02-01,26.1,17.6,21.0,9.2,7.5,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-02,26.4,17.7,20.5,16.6,5.2,Medellín,Andina,2,February,Q1,Lluvia moderada,Templada
2024-02-03,26.2,17.4,20.2,4.3,5.5,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-04,26.8,16.1,20.1,8.0,6.0,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-05,24.2,16.6,19.6,12.0,7.1,Medellín,Andina,2,February,Q1,Lluvia moderada,Templada
2024-02-06,27.2,15.6,19.9,9.1,6.3,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-07,26.8,16.4,20.5,1.9,7.6,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-08,26.2,18.2,20.9,3.1,9.5,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-09,28.2,18.1,22.0,1.2,11.5,Medellín,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-10,27.7,16.8,21.8,0.7,10.8,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-11,28.4,17.2,21.7,0.5,11.9,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-12,28.3,17.2,21.8,1.8,9.2,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-13,27.7,17.5,21.7,1.3,10.0,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-14,28.8,17.1,21.9,1.1,13.3,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-15,30.0,17.8,22.9,0.6,14.2,Medellín,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-16,29.8,17.2,22.4,1.1,13.1,Medellín,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-17,27.9,17.9,22.0,1.0,11.2,Medellín,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-18,29.8,16.8,22.6,0.3,12.7,Medellín,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-19,28.5,18.5,22.5,0.2,12.4,Medellín,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-20,29.9,16.4,22.2,0.1,11.2,Medellín,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-21,29.7,17.3,22.2,0.0,8.4,Medellín,Andina,2,February,Q1,Sin lluvia,Cálida
2024-02-22,27.0,16.7,20.7,5.4,6.3,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-23,29.8,17.4,22.2,0.2,7.6,Medellín,Andina,2,February,Q1,Lluvia leve,Cálida
2024-02-24,28.0,16.9,21.1,4.0,9.7,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-25,26.0,16.8,20.6,2.4,10.4,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-26,27.0,15.9,20.4,3.0,9.5,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-27,29.9,15.3,21.2,0.3,11.9,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-28,28.1,17.0,21.4,1.9,9.1,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-02-29,28.6,17.1,21.8,1.5,10.7,Medellín,Andina,2,February,Q1,Lluvia leve,Templada
2024-03-01,27.9,16.4,21.0,2.3,9.1,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-03-02,28.2,15.1,21.2,0.7,10.5,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-03-03,29.3,15.7,21.1,3.7,6.1,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-03-04,28.4,16.8,21.1,4.1,8.7,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-03-05,28.0,17.7,21.6,2.4,10.1,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-03-06,27.8,17.5,21.7,2.1,9.3,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-03-07,30.6,17.2,22.6,0.0,14.4,Medellín,Andina,3,March,Q1,Sin lluvia,Cálida
2024-03-08,29.5,17.8,22.2,1.5,11.6,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-09,29.0,17.4,22.0,1.3,9.5,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-10,30.4,17.4,22.9,0.0,13.7,Medellín,Andina,3,March,Q1,Sin lluvia,Cálida
2024-03-11,30.5,17.2,22.6,1.2,12.6,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-12,30.4,18.1,23.1,0.1,13.3,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-13,30.0,17.8,23.0,1.3,13.7,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-14,28.5,17.6,22.6,1.5,12.4,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-15,31.3,18.0,23.3,0.1,13.8,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-16,31.8,16.2,23.0,0.0,16.2,Medellín,Andina,3,March,Q1,Sin lluvia,Cálida
2024-03-17,30.6,17.8,23.0,0.3,13.9,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-18,31.6,18.3,23.7,0.5,13.3,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-19,31.4,17.2,22.4,0.7,12.4,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-20,27.6,16.8,21.2,4.2,5.8,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-03-21,28.3,17.8,21.9,1.2,9.7,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-03-22,31.2,17.0,23.1,1.4,8.7,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-23,28.9,19.0,22.0,3.4,7.1,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-24,31.2,18.2,22.8,1.3,6.5,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-25,29.9,18.8,22.5,2.7,4.7,Medellín,Andina,3,March,Q1,Lluvia leve,Cálida
2024-03-26,29.7,16.4,21.8,0.6,10.2,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-03-27,27.4,16.2,21.0,6.7,6.8,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-03-28,27.5,18.5,21.6,3.2,9.7,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-03-29,27.5,16.5,21.6,2.6,11.5,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-03-30,28.2,16.3,21.6,2.2,9.0,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-03-31,26.6,17.3,20.6,7.0,8.9,Medellín,Andina,3,March,Q1,Lluvia leve,Templada
2024-04-01,27.6,16.9,20.5,4.9,6.5,Medellín,Andina,4,April,Q2,Lluvia leve,Templada
2024-04-02,25.2,16.6,20.0,17.0,7.3,Medellín,Andina,4,April,Q2,Lluvia moderada,Templada
2024-04-03,25.7,16.7,20.2,16.3,5.0,Medellín,Andina,4,April,Q2,Lluvia moderada,Templada
2024-04-04,25.7,17.4,20.3,16.8,4.8,Medellín,Andina,4,April,Q2,Lluvia moderada,Templada
2024-04-05,28.7,15.6,20.8,0.9,14.0,Medellín,Andina,4,April,Q2,Lluvia leve,Templada
2024-04-06,28.4,16.3,21.5,0.5,13.2,Medellín,Andina,4,April,Q2,Lluvia leve,Templada
2024-04-07,29.6,17.4,22.3,0.0,15.1,Medellín,Andina,4,April,Q2,Sin lluvia,Cálida
2024-04-08,29.5,17.5,22.0,0.2,14.5,Medellín,Andina,4,April,Q2,Lluvia leve,Cálida
2024-04-09,29.5,17.2,22.1,0.0,14.8,Medellín,Andina,4,April,Q2,Sin lluvia,Cálida
2024-04-10,30.1,17.9,22.6,0.0,13.7,Medellín,Andina,4,April,Q2,Sin lluvia,Cálida
2024-04-11,28.2,17.1,22.0,2.9,10.4,Medellín,Andina,4,April,Q2,Lluvia leve,Cálida
2024-04-12,29.5,17.4,22.5,0.1,13.3,Medellín,Andina,4,April,Q2,Lluvia leve,Cálida
2024-04-13,29.2,17.5,22.7,0.5,11.9,Medellín,Andina,4,April,Q2,Lluvia leve,Cálida
2024-04-14,28.6,17.8,22.2,1.5,8.8,Medellín,Andina,4,April,Q2,Lluvia leve,Cálida
2024-04-15,29.2,17.8,21.4,4.1,8.2,Medellín,Andina,4,April,Q2,Lluvia leve,Templada
2024-04-16,29.2,17.8,21.6,5.0,7.9,Medellín,Andina,4,April,Q2,Lluvia leve,Templada
2024-04-17,27.2,18.5,21.4,10.4,7.8,Medellín,Andina,4,April,Q2,Lluvia moderada,Templada
2024-04-18,27.1,18.2,21.1,17.6,6.8,Medellín,Andina,4,April,Q2,Lluvia moderada,Templada
2024-04-19,25.6,17.3,20.4,16.2,4.9,Medellín,Andina,4,April,Q2,Lluvia moderada,Templada
2024-04-20,27.9,17.1,20.9,8.4,5.8,Medellín,Andina,4,April,Q2,Lluvia leve,Templada
2024-04-21,23.7,17.6,20.3,8.1,7.3,Medellín,Andina,4,April,Q2,Lluvia leve,Templada
2024-04-22,23.0,18.5,19.9,20.4,3.6,Medellín,Andina,4,April,Q2,Lluvia moderada,Templada
2024-04-23,27.5,17.4,20.4,14.5,6.3,Medellín,Andina,4,April,Q2,Lluvia moderada,Templada
2024-04-24,28.5,17.0,21.3,7.8,6.5,Medellín,Andina,4,April,Q2,Lluvia leve,Templada
2024-04-25,27.0,17.4,20.9,11.4,6.6,Medellín,Andina,4,April,Q2,Lluvia moderada,Templada
2024-04-26,25.9,16.6,20.0,17.2,8.9,Medellín,Andina,4,April,Q2,Lluvia moderada,Templada
2024-04-27,26.2,16.5,20.2,14.9,5.1,Medellín,Andina,4,April,Q2,Lluvia moderada,Templada
2024-04-28,23.5,17.7,19.9,10.6,5.2,Medellín,Andina,4,April,Q2,Lluvia moderada,Templada
2024-04-29,24.8,17.5,20.2,7.0,4.8,Medellín,Andina,4,April,Q2,Lluvia leve,Templada
2024-04-30,26.6,17.7,20.8,8.6,8.4,Medellín,Andina,4,April,Q2,Lluvia leve,Templada
2024-05-01,28.2,17.5,21.0,13.7,6.1,Medellín,Andina,5,May,Q2,Lluvia moderada,Templada
2024-05-02,24.9,17.4,20.4,13.5,4.9,Medellín,Andina,5,May,Q2,Lluvia moderada,Templada
